,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,is_white,is_red
2052,-0.086387785,1.589495134,-2.157699129,-0.659666404,0.654168415,-0.367898911,-1.402359553,0.152645486,1.137053725,0.527240671,0.329943569,-1.765288089,1.765288089
2053,-1.092997192,-0.608074576,-0.409120134,0.960035324,-0.485499733,1.828481606,0.825799825,-0.306388687,0.699031751,-0.207647615,0.57951074,0.566479775,-0.566479775
2054,-0.241250771,1.223233515,-0.409120134,1.513868818,-0.200582696,1.60321181,1.414033901,0.423442624,0.261009778,0.059584489,-0.002812659,0.566479775,-0.566479775
2055,0.765358635,0.368623073,-0.059404336,-0.743263912,0.739643526,-1.268978097,-1.634088128,0.436652241,0.135860643,1.061704879,0.080376398,-1.765288089,1.765288089
2056,0.61049565,1.406364324,-0.618949614,-0.471572009,0.483218193,-0.762121055,0.059312999,0.68433255,0.261009778,0.260008567,-1.001081343,-1.765288089,1.765288089
2057,-0.860702713,-0.547030973,-0.549006454,1.388472555,-0.286057807,1.152672217,1.004052576,1.097133065,0.824180887,-0.541687745,-0.834703229,0.566479775,-0.566479775
2058,-0.163819278,-0.119725751,-0.549006454,0.155409304,-0.2290744,0.026323233,2.002267977,0.337580117,0.073286075,0.594048697,-0.917892286,0.566479775,-0.566479775
2059,-0.163819278,-0.119725751,-0.199290655,0.448000584,-0.884383585,0.25159303,0.148439374,-1.009800765,-0.427310466,0.794472775,1.910535653,0.566479775,-0.566479775
2060,-1.480154656,2.291496568,-0.898722253,-0.826861421,2.990488119,-1.325295547,-0.956727677,-0.240340604,2.513694213,0.527240671,0.413132626,-1.765288089,1.765288089
2061,-0.550976742,-0.30285656,0.010538824,-0.513370764,-0.570974844,0.420545377,-0.404144151,-1.346645985,-0.364735899,0.393624619,1.245023196,0.566479775,-0.566479775
2062,-0.938134206,-0.669118179,-1.178494892,0.886887504,-0.2290744,3.968544675,1.627937201,0.340882521,-1.053056143,-1.543808135,-1.167459457,0.566479775,-0.566479775
2063,4.094912825,0.734884691,1.19957254,-0.199880107,0.397743082,-0.255264013,-1.188456252,1.130157106,-1.053056143,0.260008567,-0.751514172,-1.765288089,1.765288089
2064,0.687927142,2.688279988,-0.618949614,-0.596968272,0.084334341,-1.437930445,-1.794515603,0.766892653,0.949330022,0.193200541,0.662699797,-1.765288089,1.765288089
2065,2.081694013,1.223233515,0.919799901,-0.659666404,0.426234785,-0.818438504,-1.348883728,1.460397518,1.074479157,0.594048697,-0.917892286,-1.765288089,1.765288089
2066,-0.241250771,-0.058682148,-0.269233815,-0.868660175,-0.143599289,0.364227928,1.271431701,-0.653141119,0.323584346,0.460432645,-0.169190773,0.566479775,-0.566479775
2067,-1.557586148,-0.791205385,-0.059404336,-0.785062666,-0.2290744,-0.762121055,-0.974552952,-1.700003226,0.135860643,-1.076151953,1.245023196,0.566479775,-0.566479775
2068,0.378201171,-1.0964234,0.290311463,0.092711173,-0.058124178,-0.311581462,0.576245975,0.36399935,0.19843521,0.059584489,-0.25237983,0.566479775,-0.566479775
2069,0.920221621,1.406364324,0.849856742,1.095881275,-0.143599289,0.871084971,1.414033901,1.130157106,-0.427310466,-0.140839589,-0.086001716,0.566479775,-0.566479775
2070,0.533064157,0.490710279,1.19957254,0.573396847,-0.00114077,0.082640682,0.861450375,0.601772447,0.448733481,0.460432645,0.57951074,0.566479775,-0.566479775
2071,-1.247860177,-0.69963998,-0.549006454,0.907786881,-0.058124178,1.60321181,0.433643775,0.255020014,-0.302161331,-0.942535901,-0.25237983,0.566479775,-0.566479775
2072,-0.241250771,0.856971897,-0.828779093,-0.743263912,0.739643526,-1.212660648,-1.651913403,0.387116179,1.074479157,-0.675303797,-1.209053986,-1.765288089,1.765288089
2073,-1.170428684,-1.157467003,-0.269233815,-0.367075124,-0.314549511,1.490576911,0.6297218,-1.115477696,0.010711507,-1.744232213,0.57951074,0.566479775,-0.566479775
2074,0.0684752,-0.730161782,-0.409120134,-0.826861421,-0.45700803,0.082640682,1.004052576,-0.904123833,0.323584346,-0.341263667,0.57951074,0.566479775,-0.566479775
2075,0.842790128,0.30757947,2.668378896,1.074981898,-0.314549511,0.138958132,0.95057675,0.9650369,-0.802757872,0.260008567,-0.917892286,0.566479775,-0.566479775
2076,-0.628408235,-0.424943767,0.010538824,-0.199880107,5.241332712,1.715846708,1.039703126,0.040363746,-0.615034169,-0.341263667,-0.917892286,0.566479775,-0.566479775
2077,-0.705839728,-0.730161782,0.080481984,-0.785062666,-0.428516326,2.053751403,0.861450375,-0.620117078,0.636457184,0.193200541,-0.086001716,0.566479775,-0.566479775
2078,-0.473545249,0.063405058,0.150425144,-0.116282598,-0.684941659,-1.212660648,0.166264649,-0.709281989,0.636457184,1.863401191,1.245023196,0.566479775,-0.566479775
2079,-0.396113757,-0.241812957,1.19957254,-0.137181975,-0.627958252,0.307910479,0.754498725,-0.058708377,-0.615034169,-0.541687745,-0.501947001,0.566479775,-0.566479775
2080,-0.550976742,3.298716018,-2.017812809,0.030013042,0.654168415,-0.42421636,-1.224106802,0.344184925,2.263395943,-0.207647615,0.57951074,-1.765288089,1.765288089
2081,-0.705839728,1.589495134,0.849856742,1.158579407,-0.172090993,1.096354767,2.305297652,0.832940735,-0.177012196,0.260008567,-1.001081343,0.566479775,-0.566479775
2082,-0.241250771,-0.669118179,0.010538824,2.287145772,-0.314549511,1.772164157,0.66537235,0.832940735,0.010711507,-0.742111823,-0.002812659,0.566479775,-0.566479775
2083,-0.705839728,0.185492264,-0.269233815,0.176308682,-0.627958252,0.814767522,0.647547075,-0.851285367,0.448733481,-0.474879719,0.912266968,0.566479775,-0.566479775
2084,-1.015565699,-0.852248988,-0.618949614,-0.826861421,-0.542483141,0.420545377,-0.404144151,-1.475439746,0.886755454,-0.274455641,1.245023196,0.566479775,-0.566479775
2085,-0.938134206,-1.035379797,0.080481984,0.11361055,-0.570974844,-0.029994216,-0.083289201,-0.34931994,0.636457184,0.326816593,-0.293974359,0.566479775,-0.566479775
2086,-0.163819278,-0.730161782,0.500140943,-0.701465158,-0.029632474,0.476862827,1.467509726,0.13943587,1.887948537,0.059584489,-0.25237983,0.566479775,-0.566479775
2087,1.46224207,-0.363900164,1.129629381,-0.764163289,0.31226797,-0.255264013,-1.241932077,0.667820529,0.636457184,3.399985789,0.080376398,-1.765288089,1.765288089
2088,0.0684752,1.284277118,-2.157699129,-0.764163289,1.053052267,-1.212660648,-1.794515603,0.152645486,0.824180887,0.326816593,0.413132626,-1.765288089,1.765288089
2089,-0.086387785,-0.730161782,0.010538824,2.391642657,-0.00114077,1.040037318,0.754498725,1.691565807,0.949330022,-1.009343927,-0.751514172,0.566479775,-0.566479775
2090,0.0684752,-0.730161782,-0.059404336,-0.659666404,-1.083825511,0.814767522,-0.635872727,-1.756144096,-0.990481575,-1.276576031,1.99372471,0.566479775,-0.566479775
2091,0.687927142,1.253755317,-0.968665413,-0.743263912,0.682660119,-0.987390852,-1.438010103,0.832940735,0.511308048,0.393624619,-1.250648514,-1.765288089,1.765288089
2092,0.378201171,-0.394421965,-0.129347495,-0.931358306,-0.485499733,-0.649486157,-0.724999102,-0.884309408,-1.303354414,0.193200541,0.163565455,0.566479775,-0.566479775
2093,-0.241250771,-0.669118179,0.150425144,-0.304376992,-0.257566104,-0.367898911,0.219740474,-0.091732419,-0.114437628,-0.074031563,-0.668325115,0.566479775,-0.566479775
2094,-0.241250771,-0.363900164,0.080481984,-0.889559552,-0.485499733,-0.818438504,-0.315017776,-1.412694067,-0.927907008,-0.942535901,0.995456025,0.566479775,-0.566479775
2095,-0.396113757,-0.424943767,2.598435736,-0.889559552,3.417863675,0.307910479,-0.172415576,-0.593697845,-1.616227252,-0.675303797,-1.0842704,0.566479775,-0.566479775
2096,0.0684752,0.612797485,-0.828779093,-0.805962044,-0.200582696,-0.367898911,-0.921077127,-0.38894879,1.01190459,0.260008567,0.995456025,-1.765288089,1.765288089
2097,-1.092997192,0.002361455,-0.758835933,0.239006813,-0.45700803,1.096354767,0.9149262,-0.190804542,0.448733481,0.594048697,-0.418757944,0.566479775,-0.566479775
2098,0.223338186,-0.974336194,0.919799901,-0.17898073,-0.428516326,2.053751403,0.754498725,-0.653141119,-1.303354414,-1.009343927,0.080376398,0.566479775,-0.566479775
2099,-0.241250771,-0.852248988,0.640027262,-0.910458929,0.112826044,0.307910479,-0.208066126,-0.497928126,-1.428503549,-0.942535901,-1.0842704,0.566479775,-0.566479775
2100,-0.241250771,-0.119725751,-0.409120134,-0.659666404,-0.741925067,-1.10002575,-0.225891401,-1.194735395,-0.990481575,-0.742111823,0.496321683,0.566479775,-0.566479775
2101,-0.473545249,-0.608074576,0.080481984,0.970485013,-0.684941659,-1.268978097,-0.618047452,0.522514748,-0.177012196,-0.140839589,-0.585136058,0.566479775,-0.566479775
2102,-1.247860177,-0.547030973,-0.898722253,-0.638767026,-0.200582696,0.645815174,0.897100925,-0.884309408,0.19843521,-0.675303797,-0.086001716,0.566479775,-0.566479775
2103,-0.550976742,-0.974336194,-0.059404336,-0.785062666,-0.343041215,-0.029994216,0.201915199,-0.620117078,1.700224834,-0.207647615,-0.25237983,0.566479775,-0.566479775
2104,-0.318682264,-0.974336194,-0.269233815,0.907786881,-0.485499733,-0.086311665,-0.047638651,-0.204014159,-0.677608737,-0.541687745,0.329943569,0.566479775,-0.566479775
2105,-0.860702713,0.368623073,-0.968665413,0.740591864,-0.143599289,-0.11447039,2.554851503,0.568748406,-0.177012196,-0.207647615,-1.417026628,0.566479775,-0.566479775
2106,0.223338186,2.627236385,-0.828779093,0.55249747,1.195510785,-0.029994216,-0.421969426,1.400954244,-0.114437628,0.326816593,-1.0842704,-1.765288089,1.765288089
2107,1.384810578,-0.577552774,0.430197783,0.092711173,-0.314549511,1.208989666,0.772324,0.106411829,-1.803950955,-1.209768005,-0.25237983,0.566479775,-0.566479775
2108,0.0684752,-1.035379797,-0.549006454,0.55249747,1.850819971,0.082640682,0.825799825,0.132831062,-0.302161331,-1.009343927,-0.086001716,0.566479775,-0.566479775
2109,-0.78327122,-0.547030973,1.129629381,0.949585635,-0.343041215,2.673243344,2.216171277,0.618284467,0.19843521,-0.408071693,-0.834703229,0.566479775,-0.566479775
2110,1.539673563,-0.547030973,0.150425144,-0.889559552,-0.855891882,0.026323233,-0.404144151,-1.016405573,-1.803950955,-1.076151953,0.662699797,0.566479775,-0.566479775
2111,-0.705839728,-0.424943767,-0.968665413,0.468899961,-0.2290744,0.814767522,1.253606426,0.502700323,0.073286075,-0.408071693,-1.250648514,0.566479775,-0.566479775
2112,-0.860702713,2.077843958,1.40940202,-0.847760798,-0.542483141,0.082640682,0.130614099,-1.472137342,0.135860643,-0.541687745,1.245023196,0.566479775,-0.566479775
2113,0.378201171,-0.547030973,-0.129347495,0.489799339,-0.513991437,2.053751403,1.431859176,0.288044055,-0.740183305,-0.207647615,-0.335568887,0.566479775,-0.566479775
2114,0.145906693,-0.852248988,0.220368304,-0.701465158,-0.513991437,-0.029994216,0.005837174,0.073387787,1.700224834,1.596169087,-0.169190773,0.566479775,-0.566479775
2115,-0.860702713,-0.730161782,0.430197783,-0.555169518,2.506129156,-1.043708301,-0.903251852,-1.280597903,-1.678801819,0.727664749,0.745888854,0.566479775,-0.566479775
2116,0.842790128,-0.547030973,0.080481984,-0.617867649,-0.086615881,-1.043708301,-0.778474927,-0.210618967,-2.054249225,-0.341263667,-0.834703229,0.566479775,-0.566479775
2117,0.145906693,-0.119725751,-0.339176975,1.555667572,-0.45700803,1.659529259,1.877491052,1.199507593,-1.053056143,0.861280801,-0.917892286,0.566479775,-0.566479775
2118,-0.318682264,-1.218510606,0.220368304,-0.826861421,-0.257566104,0.533180276,0.023662449,-1.178223375,-0.927907008,1.262128957,0.496321683,0.566479775,-0.566479775
2119,-0.086387785,-1.340597812,0.010538824,0.865988127,-0.058124178,1.884799056,0.825799825,0.502700323,1.137053725,-0.808919849,-0.917892286,0.566479775,-0.566479775
2120,1.075084606,2.810367194,-1.458267531,-0.659666404,0.796626933,-1.043708301,-1.509311203,1.064109024,1.137053725,-0.341263667,-0.501947001,-1.765288089,1.765288089
2121,-0.396113757,-0.669118179,-1.038608572,-0.868660175,0.141317748,-0.931073403,-0.279367226,-0.719189202,-0.927907008,0.126392515,-0.834703229,0.566479775,-0.566479775
2122,0.765358635,-0.363900164,0.570084102,-0.638767026,-0.115107585,-1.494247894,-1.883641978,-0.369134365,0.699031751,1.128512905,1.910535653,-1.765288089,1.765288089
2123,-0.241250771,-0.669118179,0.430197783,0.594296224,-0.257566104,0.92740242,0.825799825,0.238507993,0.761606319,-0.074031563,-0.002812659,0.566479775,-0.566479775
2124,-0.78327122,-1.0964234,1.549288339,-0.847760798,1.993278489,0.364227928,-0.101114476,-0.488020913,0.073286075,-1.076151953,-1.333837571,0.566479775,-0.566479775
2125,-1.015565699,-0.30285656,-0.269233815,-0.471572009,-0.599466548,-0.818438504,0.023662449,-1.680188801,0.261009778,-0.742111823,1.744157539,0.566479775,-0.566479775
2126,0.920221621,1.467407927,-0.339176975,1.398922244,-0.656449956,0.364227928,0.005837174,0.4036282,-1.428503549,-0.942535901,0.246754512,0.566479775,-0.566479775
2127,-0.318682264,-0.119725751,0.360254623,-0.429773255,-0.941366993,-0.649486157,-0.511095801,-1.47874215,-0.489885034,-0.007223537,1.827346596,0.566479775,-0.566479775
2128,-0.78327122,1.284277118,0.919799901,1.367573178,-0.200582696,-0.198946563,1.253606426,0.898988818,-0.302161331,-0.207647615,-1.001081343,0.566479775,-0.566479775
2129,-0.086387785,-0.241812957,0.290311463,0.280805567,-0.029632474,0.786608797,2.109219627,0.832940735,1.700224834,0.727664749,-0.25237983,0.566479775,-0.566479775
2130,-0.860702713,-0.241812957,1.689174659,-0.576068895,-0.286057807,0.871084971,1.217955876,-0.752213243,0.573882616,0.260008567,0.329943569,0.566479775,-0.566479775
2131,-0.473545249,-0.730161782,-0.618949614,2.475240166,-0.257566104,0.364227928,0.041487724,1.447187902,-0.86533244,-0.474879719,-1.417026628,0.566479775,-0.566479775
2132,0.145906693,-0.363900164,-0.129347495,-0.03268509,-0.058124178,0.758450072,0.80797455,-0.190804542,-0.615034169,-0.341263667,-0.169190773,0.566479775,-0.566479775
2133,-1.712449134,-0.424943767,0.010538824,-0.199880107,-0.684941659,1.546894361,1.111004226,-1.690096014,1.449926563,-1.477000109,1.744157539,0.566479775,-0.566479775
2134,2.313988491,2.016800355,0.500140943,-0.743263912,-0.058124178,-1.381612996,-1.758865053,0.9650369,-0.302161331,-0.408071693,-0.418757944,-1.765288089,1.765288089
2135,-1.015565699,-0.791205385,-0.059404336,-0.764163289,-0.656449956,0.814767522,0.469294325,-1.597628698,0.824180887,-0.207647615,1.827346596,0.566479775,-0.566479775
2136,3.320597897,0.063405058,1.19957254,-0.450672632,0.397743082,-1.156343199,-1.402359553,1.856686013,0.636457184,2.531481451,0.413132626,-1.765288089,1.765288089
2137,-0.086387785,-1.035379797,0.779913582,-0.868660175,-0.941366993,0.138958132,0.291041575,-1.323529156,-0.677608737,0.193200541,0.995456025,0.566479775,-0.566479775
2138,-0.473545249,-0.241812957,-0.549006454,-0.889559552,-0.627958252,-0.762121055,0.094963549,-0.454996872,-0.552459602,-1.142959979,-1.0842704,0.566479775,-0.566479775
2139,-0.163819278,-0.30285656,-0.409120134,-0.805962044,-0.343041215,-1.043708301,-0.511095801,-0.785237284,-0.86533244,-0.474879719,-0.002812659,0.566479775,-0.566479775
2140,-0.628408235,-0.180769354,0.570084102,0.197208059,-0.485499733,0.476862827,1.342732801,0.149343082,-0.489885034,-0.074031563,-0.585136058,0.566479775,-0.566479775
2141,-1.092997192,-0.791205385,0.010538824,-0.805962044,-0.314549511,0.420545377,-0.368493601,-1.723120055,0.073286075,2.731905529,1.577779424,0.566479775,-0.566479775
2142,2.313988491,0.124448661,2.248719937,-0.534270141,1.879311674,-1.156343199,-1.331058453,1.097133065,0.073286075,0.861280801,1.660968481,-1.765288089,1.765288089
2143,-0.938134206,-0.058682148,0.430197783,0.886887504,-0.45700803,-0.086311665,0.148439374,0.238507993,1.575075699,-0.341263667,0.413132626,0.566479775,-0.566479775
2144,1.926831027,-0.608074576,1.19957254,-0.116282598,-0.684941659,-1.550565343,-1.741039778,-0.329505515,-2.304547496,0.059584489,-0.418757944,0.566479775,-0.566479775
2145,-0.938134206,-1.279554209,-0.269233815,0.050912419,-0.513991437,1.434259462,1.315994888,0.040363746,2.325970511,-0.675303797,0.080376398,0.566479775,-0.566479775
2146,-0.008956293,-0.119725751,0.290311463,-0.722364535,-0.656449956,0.364227928,-0.029813376,-1.346645985,-0.740183305,1.195320931,1.494590367,0.566479775,-0.566479775
2147,-1.092997192,-0.119725751,-0.059404336,-0.576068895,-0.200582696,-0.311581462,0.66537235,-1.323529156,1.387351996,1.328936983,1.41140131,0.566479775,-0.566479775
2148,-0.086387785,0.612797485,-0.339176975,0.615195601,0.027350933,1.659529259,0.790149275,-0.696072373,-0.364735899,-1.142959979,1.078645082,0.566479775,-0.566479775
2149,-0.086387785,-1.218510606,0.220368304,-0.847760798,-0.485499733,-0.367898911,0.219740474,-0.844680558,-1.553652684,0.994896853,-0.086001716,0.566479775,-0.566479775
2150,0.533064157,0.032883256,1.33945886,2.057252623,-0.257566104,1.321624564,0.986227301,1.328301354,-0.802757872,-0.140839589,-1.167459457,0.566479775,-0.566479775
2151,0.145906693,0.429666676,0.150425144,-0.158081352,-0.400024622,-0.649486157,0.201915199,0.205483952,0.19843521,-0.742111823,-0.086001716,0.566479775,-0.566479775
2152,0.223338186,1.040102706,-2.087755969,-0.785062666,0.796626933,-0.987390852,-1.509311203,0.231903185,0.886755454,0.059584489,-0.002812659,-1.765288089,1.765288089
2153,0.455632664,-0.547030973,-0.269233815,0.364403076,-0.45700803,0.871084971,1.128829501,0.241810398,-0.489885034,0.460432645,-0.335568887,0.566479775,-0.566479775
2154,-0.396113757,-0.852248988,0.640027262,0.761491241,-0.343041215,1.096354767,0.897100925,0.238507993,-0.489885034,0.326816593,-0.585136058,0.566479775,-0.566479775
2155,-0.550976742,0.30757947,3.437753653,-0.889559552,4.586023527,-0.931073403,-0.742824377,-0.355924748,-0.86533244,-0.007223537,-0.834703229,0.566479775,-0.566479775
2156,0.300769679,-0.424943767,-0.199290655,-0.617867649,0.084334341,0.364227928,-0.011988101,-0.46160168,-0.802757872,-1.076151953,-0.585136058,0.566479775,-0.566479775
2157,1.229947592,1.650538737,-0.129347495,-0.555169518,0.910593748,-0.762121055,-1.241932077,0.9650369,0.261009778,-0.140839589,-1.001081343,-1.765288089,1.765288089
2158,-0.473545249,1.467407927,-2.227642289,-0.680565781,1.252494193,1.096354767,-0.938902402,0.25171761,2.325970511,0.994896853,0.745888854,-1.765288089,1.765288089
2159,-0.78327122,-0.852248988,-0.409120134,-0.910458929,-0.257566104,0.645815174,0.059312999,-1.023010381,1.637650266,0.460432645,0.413132626,0.566479775,-0.566479775
2160,2.313988491,0.490710279,1.759117819,-0.429773255,0.397743082,-1.494247894,-1.883641978,0.799916694,-1.115630711,0.660856723,-0.751514172,-1.765288089,1.765288089
2161,1.075084606,0.9180155,1.33945886,-0.722364535,10.42682279,-0.818438504,-0.956727677,1.064109024,-1.178205278,4.268490126,-1.250648514,-1.765288089,1.765288089
2162,-0.473545249,0.002361455,-0.549006454,-0.450672632,-0.627958252,-0.086311665,-0.297192501,-1.442415704,-0.740183305,-0.875727875,1.494590367,0.566479775,-0.566479775
2163,-0.086387785,0.551753882,0.709970422,0.009113665,0.426234785,-0.142629114,0.219740474,0.865964777,1.26220286,1.195320931,-0.002812659,-1.765288089,1.765288089
2164,-0.163819278,-0.669118179,-0.409120134,0.364403076,-0.428516326,-0.536851258,-0.457619976,0.136133466,0.010711507,0.126392515,-0.834703229,0.566479775,-0.566479775
2165,-0.163819278,-1.279554209,0.360254623,1.545217884,-0.400024622,0.307910479,-0.190240851,0.373906562,-1.053056143,0.126392515,0.163565455,0.566479775,-0.566479775
2166,3.630323868,0.368623073,2.318663097,-0.691015469,0.340759674,-1.325295547,-1.580612303,1.361325395,-0.990481575,0.994896853,0.662699797,-1.765288089,1.765288089
2167,0.223338186,0.368623073,4.766673689,2.935026463,-0.428516326,0.138958132,0.576245975,0.998060941,0.135860643,-1.009343927,1.245023196,0.566479775,-0.566479775
2168,0.223338186,-1.035379797,0.150425144,-0.847760798,-0.599466548,-0.987390852,-0.243716676,-0.95035749,-1.053056143,1.395745009,0.413132626,0.566479775,-0.566479775
2169,-0.473545249,-0.119725751,-0.549006454,-0.868660175,0.112826044,0.673973899,1.574461376,0.146040678,2.325970511,-0.140839589,-1.0842704,0.566479775,-0.566479775
2170,2.85600894,-0.791205385,1.19957254,-0.555169518,0.910593748,-1.10002575,-1.491485928,0.832940735,0.010711507,0.994896853,0.995456025,-1.765288089,1.765288089
2171,-0.241250771,0.429666676,-0.688892773,-0.262578238,-0.713433363,-1.156343199,-0.243716676,-0.554068996,-1.365928981,2.197441321,0.912266968,0.566479775,-0.566479775
2172,-0.396113757,0.124448661,-0.269233815,0.594296224,-0.627958252,-0.086311665,-0.618047452,-1.04612721,-1.616227252,-0.942535901,1.660968481,0.566479775,-0.566479775
2173,0.997653114,-0.791205385,1.40940202,-0.743263912,0.967577156,-1.212660648,-1.651913403,0.595167639,0.886755454,0.928088827,-0.086001716,-1.765288089,1.765288089
2174,-0.860702713,0.429666676,-1.947869649,-0.868660175,-0.570974844,-0.42421636,0.094963549,-0.791842093,0.135860643,0.527240671,-0.501947001,0.566479775,-0.566479775
2175,3.475460883,-0.363900164,1.059686221,-0.785062666,-0.058124178,-0.762121055,-1.491485928,0.720658995,-0.427310466,0.928088827,0.080376398,-1.765288089,1.765288089
2176,-0.473545249,0.002361455,0.570084102,0.55249747,-0.286057807,2.110068852,0.968402026,0.086597404,-0.427310466,-0.207647615,-0.793108701,0.566479775,-0.566479775
2177,-0.473545249,-0.547030973,-0.549006454,-0.785062666,-0.2290744,-0.255264013,0.148439374,-0.157780501,0.949330022,0.460432645,-0.335568887,0.566479775,-0.566479775
2178,-0.318682264,-0.547030973,-0.549006454,-0.805962044,-0.314549511,0.476862827,0.861450375,-0.217223775,1.950523105,0.326816593,0.246754512,0.566479775,-0.566479775
2179,-0.473545249,1.772625943,-2.227642289,-0.241678861,1.053052267,1.152672217,-0.680435914,0.297951268,-0.114437628,-0.541687745,-0.834703229,-1.765288089,1.765288089
2180,-1.015565699,1.650538737,-1.66809701,-0.701465158,0.426234785,-0.818438504,-1.634088128,-0.303086282,2.138246808,1.596169087,0.496321683,-1.765288089,1.765288089
2181,1.694536549,0.979059103,0.150425144,-0.387974501,0.739643526,-1.437930445,-1.812340878,1.328301354,0.448733481,-0.074031563,0.163565455,-1.765288089,1.765288089
2182,-0.086387785,-0.547030973,-0.269233815,-0.805962044,-0.115107585,0.871084971,0.95057675,-0.686165161,-1.053056143,-0.808919849,-0.002812659,0.566479775,-0.566479775
2183,-1.015565699,-0.30285656,-0.479063294,1.660164458,0.31226797,2.335338649,0.790149275,0.836243139,0.699031751,0.059584489,-0.169190773,-1.765288089,1.765288089
2184,-0.396113757,0.002361455,0.779913582,-0.805962044,-0.428516326,-0.086311665,-0.029813376,-1.498556575,0.073286075,-0.608495771,1.744157539,0.566479775,-0.566479775
2185,-0.318682264,0.185492264,-0.269233815,-0.304376992,-0.741925067,-0.086311665,-0.653698002,-1.544790232,0.073286075,-0.474879719,1.577779424,0.566479775,-0.566479775
2186,0.61049565,-0.547030973,-1.318381211,2.454340789,-0.570974844,1.040037318,1.841840502,1.625517725,-1.616227252,-0.474879719,-0.668325115,0.566479775,-0.566479775
2187,0.61049565,2.291496568,-0.688892773,-0.659666404,0.5402016,-0.987390852,-0.618047452,0.727263803,0.135860643,0.059584489,-0.834703229,-1.765288089,1.765288089
2188,-0.705839728,0.124448661,-0.269233815,-0.617867649,-0.599466548,-0.705803606,-0.760649652,-1.980707576,-0.740183305,-0.408071693,1.910535653,0.566479775,-0.566479775
2189,2.313988491,-0.669118179,0.360254623,-0.680565781,0.027350933,-0.931073403,-1.420184828,0.482885898,0.073286075,-0.274455641,-1.001081343,-1.765288089,1.765288089
2190,0.145906693,-0.852248988,0.220368304,0.134509927,-0.884383585,-1.156343199,-1.348883728,-0.739003627,-2.679994902,-0.074031563,0.329943569,0.566479775,-0.566479775
2191,-0.821986967,-0.791205385,0.360254623,-0.471572009,-0.9983504,-0.593168708,-0.635872727,-1.293807519,1.074479157,-0.408071693,1.245023196,0.566479775,-0.566479775
2192,0.300769679,-0.974336194,0.290311463,-0.638767026,-0.200582696,0.420545377,0.130614099,0.436652241,2.388545078,-0.474879719,-0.169190773,0.566479775,-0.566479775
2193,-0.008956293,-0.608074576,0.290311463,-0.722364535,-0.77041677,-0.536851258,-0.938902402,-1.293807519,-0.552459602,0.660856723,1.660968481,0.566479775,-0.566479775
2194,-0.628408235,-0.608074576,-0.409120134,0.573396847,-0.058124178,0.92740242,1.182305326,0.231903185,-0.615034169,-0.207647615,-0.834703229,0.566479775,-0.566479775
2195,-1.247860177,-0.913292591,1.059686221,-0.199880107,-0.741925067,-0.649486157,-0.065463926,-0.818261325,2.138246808,-0.541687745,0.57951074,0.566479775,-0.566479775
2196,0.765358635,-0.791205385,1.129629381,-0.847760798,-0.428516326,-1.10002575,-0.297192501,0.370604158,-0.302161331,0.260008567,-0.501947001,0.566479775,-0.566479775
2197,-0.860702713,-1.157467003,-0.199290655,0.155409304,-0.286057807,0.476862827,0.6297218,0.010642109,2.388545078,-0.608495771,0.080376398,0.566479775,-0.566479775
2198,-0.550976742,-0.730161782,-0.059404336,-0.32527637,-0.286057807,-0.762121055,-0.172415576,-1.221154628,-0.427310466,-1.477000109,0.829077911,0.566479775,-0.566479775
2199,-0.396113757,-1.279554209,-0.269233815,-0.889559552,-0.286057807,0.25159303,0.433643775,-0.653141119,0.699031751,-1.343384057,-0.335568887,0.566479775,-0.566479775
2200,-0.550976742,-0.48598737,0.010538824,2.308045149,-0.314549511,0.758450072,0.897100925,1.757613889,1.01190459,-0.474879719,-0.834703229,0.566479775,-0.566479775
2201,-0.78327122,-0.241812957,-0.129347495,-0.617867649,-0.428516326,-0.086311665,-0.600222177,-1.330133964,0.573882616,0.527240671,1.078645082,0.566479775,-0.566479775
2202,-0.473545249,-1.035379797,0.290311463,-0.743263912,-0.570974844,0.420545377,-0.101114476,-1.359855601,-1.053056143,0.059584489,0.745888854,0.566479775,-0.566479775
2203,-1.015565699,-0.363900164,0.150425144,-0.387974501,-0.45700803,1.096354767,1.396208626,-1.148501738,0.573882616,-0.074031563,0.912266968,0.566479775,-0.566479775
2204,-0.241250771,3.054541606,-0.758835933,-0.283477615,0.511709896,-0.818438504,-0.903251852,1.235834038,1.950523105,1.262128957,-1.056540715,-1.765288089,1.765288089
2205,-1.092997192,0.124448661,1.2695157,-0.931358306,2.021770193,1.828481606,1.111004226,-0.844680558,-0.740183305,-0.541687745,-0.668325115,0.566479775,-0.566479775
2206,-0.241250771,-0.547030973,0.080481984,-0.889559552,-0.599466548,0.25159303,0.754498725,-1.273993094,-1.240779846,0.326816593,0.662699797,0.566479775,-0.566479775
2207,-1.480154656,-0.180769354,0.430197783,1.054082521,-0.713433363,1.265307115,0.433643775,-0.484718509,0.761606319,-0.474879719,0.995456025,0.566479775,-0.566479775
2208,-0.318682264,-0.974336194,0.360254623,-0.805962044,-0.029632474,0.92740242,0.683197625,-0.421972831,-0.86533244,-0.541687745,-1.167459457,0.566479775,-0.566479775
